antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'citrus fruit', 'yogurt', 'ham'})",frozenset({'rolls/buns'}),0.005645368,0.349756223,0.003849115,0.681818182,1.949409725,0.001874612,2.0436233
"frozenset({'citrus fruit', 'rolls/buns', 'ham'})",frozenset({'yogurt'}),0.006671799,0.282781627,0.003849115,0.576923077,2.040171716,0.001962453,1.695243427
"frozenset({'citrus fruit', 'root vegetables', 'ham'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.003079292,0.666666667,1.455462185,0.000963612,1.625866051
"frozenset({'citrus fruit', 'tropical fruit', 'ham'})",frozenset({'soda'}),0.00436233,0.313317937,0.002566076,0.588235294,1.877438936,0.00119928,1.667656439
"frozenset({'soda', 'citrus fruit', 'ham'})",frozenset({'whole milk'}),0.007441622,0.45804465,0.004105722,0.551724138,1.204520429,0.000697127,1.20897732
"frozenset({'citrus fruit', 'tropical fruit', 'ham'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.002822684,0.647058824,1.412654474,0.000824542,1.535540159
"frozenset({'citrus fruit', 'whipped/sour cream', 'ham'})",frozenset({'whole milk'}),0.003592507,0.45804465,0.002566076,0.714285714,1.55942377,0.000920548,1.896843726
"frozenset({'citrus fruit', 'yogurt', 'ham'})",frozenset({'whole milk'}),0.005645368,0.45804465,0.004618938,0.818181818,1.786249045,0.002033107,2.980754426
"frozenset({'citrus fruit', 'hamburger meat', 'newspapers'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003592507,0.823529412,1.797923875,0.001594365,3.071080318
"frozenset({'citrus fruit', 'pastry', 'hamburger meat'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.002566076,0.588235294,1.561548325,0.000922787,1.513728509
"frozenset({'citrus fruit', 'root vegetables', 'hamburger meat'})",frozenset({'other vegetables'}),0.005132153,0.376700026,0.003079292,0.6,1.592779292,0.00114601,1.558249936
"frozenset({'soda', 'hamburger meat', 'citrus fruit'})",frozenset({'other vegetables'}),0.007185014,0.376700026,0.004105722,0.571428571,1.516932659,0.001399127,1.454366607
"frozenset({'citrus fruit', 'hamburger meat', 'whole milk'})",frozenset({'other vegetables'}),0.011803952,0.376700026,0.006158584,0.52173913,1.385025471,0.001712035,1.303263583
"frozenset({'citrus fruit', 'hamburger meat', 'other vegetables'})",frozenset({'whole milk'}),0.00872466,0.45804465,0.006158584,0.705882353,1.541077608,0.0021623,1.842648191
"frozenset({'citrus fruit', 'hamburger meat', 'yogurt'})",frozenset({'other vegetables'}),0.008211445,0.376700026,0.004105722,0.5,1.327316076,0.001012471,1.246599949
"frozenset({'citrus fruit', 'pastry', 'hamburger meat'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003592507,0.823529412,1.797923875,0.001594365,3.071080318
"frozenset({'citrus fruit', 'hamburger meat', 'pip fruit'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.003592507,0.777777778,1.698039216,0.001476827,2.438799076
"frozenset({'citrus fruit', 'hamburger meat', 'pip fruit'})",frozenset({'yogurt'}),0.004618938,0.282781627,0.003079292,0.666666667,2.35753176,0.001773141,2.151655119
"frozenset({'citrus fruit', 'rolls/buns', 'hamburger meat'})",frozenset({'whole milk'}),0.006928406,0.45804465,0.004618938,0.666666667,1.455462185,0.001445418,1.625866051
"frozenset({'citrus fruit', 'rolls/buns', 'hamburger meat'})",frozenset({'yogurt'}),0.006928406,0.282781627,0.003592507,0.518518519,1.833635814,0.001633281,1.48960739
"frozenset({'citrus fruit', 'root vegetables', 'hamburger meat'})",frozenset({'whole milk'}),0.005132153,0.45804465,0.003592507,0.7,1.528235294,0.001241752,1.806517834
"frozenset({'citrus fruit', 'hamburger meat', 'sausage'})",frozenset({'whole milk'}),0.003849115,0.45804465,0.002566076,0.666666667,1.455462185,0.00080301,1.625866051
"frozenset({'citrus fruit', 'hamburger meat', 'shopping bags'})",frozenset({'whole milk'}),0.003592507,0.45804465,0.002822684,0.785714286,1.715366146,0.001177155,2.529124968
"frozenset({'soda', 'hamburger meat', 'citrus fruit'})",frozenset({'whole milk'}),0.007185014,0.45804465,0.004618938,0.642857143,1.403481393,0.00132788,1.517474981
"frozenset({'soda', 'hamburger meat', 'citrus fruit'})",frozenset({'yogurt'}),0.007185014,0.282781627,0.003849115,0.535714286,1.894445165,0.001817325,1.544778034
"frozenset({'citrus fruit', 'hamburger meat', 'tropical fruit'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.002822684,0.647058824,1.412654474,0.000824542,1.535540159
"frozenset({'citrus fruit', 'hamburger meat', 'whole milk'})",frozenset({'yogurt'}),0.011803952,0.282781627,0.005901976,0.5,1.76814882,0.002564035,1.434436746
"frozenset({'citrus fruit', 'hamburger meat', 'yogurt'})",frozenset({'whole milk'}),0.008211445,0.45804465,0.005901976,0.71875,1.569170168,0.002140768,1.926952357
"frozenset({'citrus fruit', 'other vegetables', 'hard cheese'})",frozenset({'rolls/buns'}),0.004618938,0.349756223,0.002822684,0.611111111,1.747248716,0.001207182,1.672055427
"frozenset({'citrus fruit', 'rolls/buns', 'hard cheese'})",frozenset({'other vegetables'}),0.004875545,0.376700026,0.002822684,0.578947368,1.536892299,0.000986066,1.480337439
"frozenset({'citrus fruit', 'other vegetables', 'hard cheese'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.002566076,0.555555556,1.212885154,0.000450397,1.219399538
"frozenset({'citrus fruit', 'rolls/buns', 'hard cheese'})",frozenset({'whole milk'}),0.004875545,0.45804465,0.002566076,0.526315789,1.149049093,0.000332859,1.144127962
"frozenset({'citrus fruit', 'herbs', 'other vegetables'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003079292,0.705882353,1.541077608,0.00108115,1.842648191
"frozenset({'citrus fruit', 'herbs', 'whole milk'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.003079292,0.705882353,1.87385799,0.001436002,2.119219913
"frozenset({'citrus fruit', 'other vegetables', 'hygiene articles'})",frozenset({'rolls/buns'}),0.004875545,0.349756223,0.003079292,0.631578947,1.805769008,0.001374039,1.764947395
"frozenset({'citrus fruit', 'ice cream', 'root vegetables'})",frozenset({'other vegetables'}),0.004618938,0.376700026,0.002566076,0.555555556,1.47479564,0.000826123,1.402424942
"frozenset({'citrus fruit', 'ice cream', 'other vegetables'})",frozenset({'whole milk'}),0.005645368,0.45804465,0.003079292,0.545454545,1.190832697,0.000493461,1.192301771
"frozenset({'citrus fruit', 'ice cream', 'yogurt'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.002566076,0.588235294,1.561548325,0.000922787,1.513728509
"frozenset({'citrus fruit', 'ice cream', 'rolls/buns'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.002822684,0.611111111,1.334173669,0.000707004,1.393599472
"frozenset({'citrus fruit', 'ice cream', 'root vegetables'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.002566076,0.555555556,1.212885154,0.000450397,1.219399538
"frozenset({'citrus fruit', 'ice cream', 'sausage'})",frozenset({'whole milk'}),0.003592507,0.45804465,0.002566076,0.714285714,1.55942377,0.000920548,1.896843726
"frozenset({'citrus fruit', 'meat', 'long life bakery product'})",frozenset({'rolls/buns'}),0.003079292,0.349756223,0.002566076,0.833333333,2.382611886,0.001489075,3.901462664
"frozenset({'meat', 'rolls/buns', 'long life bakery product'})",frozenset({'citrus fruit'}),0.003849115,0.185527329,0.002566076,0.666666667,3.593360996,0.001851961,2.443418014
"frozenset({'citrus fruit', 'other vegetables', 'long life bakery product'})",frozenset({'rolls/buns'}),0.006415191,0.349756223,0.003592507,0.56,1.601115187,0.001348754,1.477826767
"frozenset({'citrus fruit', 'sausage', 'long life bakery product'})",frozenset({'other vegetables'}),0.003849115,0.376700026,0.002566076,0.666666667,1.769754768,0.001116115,1.869899923
"frozenset({'citrus fruit', 'yogurt', 'long life bakery product'})",frozenset({'other vegetables'}),0.005388761,0.376700026,0.003079292,0.571428571,1.516932659,0.001049346,1.454366607
"frozenset({'citrus fruit', 'whole milk', 'long life bakery product'})",frozenset({'rolls/buns'}),0.006671799,0.349756223,0.004875545,0.730769231,2.089367346,0.002542042,2.415191173
"frozenset({'citrus fruit', 'rolls/buns', 'long life bakery product'})",frozenset({'whole milk'}),0.007698229,0.45804465,0.004875545,0.633333333,1.382689076,0.001349412,1.478060046
"frozenset({'citrus fruit', 'yogurt', 'long life bakery product'})",frozenset({'rolls/buns'}),0.005388761,0.349756223,0.002822684,0.523809524,1.497641757,0.000937932,1.365511932
"frozenset({'citrus fruit', 'margarine', 'newspapers'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.002822684,0.611111111,1.334173669,0.000707004,1.393599472
"frozenset({'citrus fruit', 'rolls/buns', 'margarine'})",frozenset({'other vegetables'}),0.00872466,0.376700026,0.004875545,0.558823529,1.483470909,0.001588966,1.412813275
"frozenset({'citrus fruit', 'shopping bags', 'margarine'})",frozenset({'other vegetables'}),0.005132153,0.376700026,0.002566076,0.5,1.327316076,0.000632794,1.246599949
"frozenset({'citrus fruit', 'margarine', 'whipped/sour cream'})",frozenset({'other vegetables'}),0.005388761,0.376700026,0.003335899,0.619047619,1.643343714,0.001305953,1.636162433
"frozenset({'citrus fruit', 'other vegetables', 'margarine'})",frozenset({'whole milk'}),0.010007698,0.45804465,0.005388761,0.538461538,1.175565611,0.000804788,1.174236592
"frozenset({'citrus fruit', 'margarine', 'yogurt'})",frozenset({'other vegetables'}),0.007185014,0.376700026,0.003592507,0.5,1.327316076,0.000885912,1.246599949
"frozenset({'citrus fruit', 'pastry', 'margarine'})",frozenset({'whole milk'}),0.006415191,0.45804465,0.00436233,0.68,1.484571429,0.001423886,1.69361047
"frozenset({'citrus fruit', 'margarine', 'pip fruit'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.002822684,0.647058824,1.412654474,0.000824542,1.535540159
"frozenset({'citrus fruit', 'margarine', 'sausage'})",frozenset({'rolls/buns'}),0.005901976,0.349756223,0.003079292,0.52173913,1.491722224,0.001015039,1.359600625
"frozenset({'citrus fruit', 'shopping bags', 'margarine'})",frozenset({'rolls/buns'}),0.005132153,0.349756223,0.002566076,0.5,1.429567131,0.000771074,1.300487555
"frozenset({'citrus fruit', 'rolls/buns', 'margarine'})",frozenset({'whole milk'}),0.00872466,0.45804465,0.004618938,0.529411765,1.155808206,0.000622654,1.151655119
"frozenset({'citrus fruit', 'root vegetables', 'margarine'})",frozenset({'whole milk'}),0.006928406,0.45804465,0.004618938,0.666666667,1.455462185,0.001445418,1.625866051
"frozenset({'citrus fruit', 'margarine', 'sausage'})",frozenset({'whole milk'}),0.005901976,0.45804465,0.003849115,0.652173913,1.423821703,0.001145746,1.558121632
"frozenset({'citrus fruit', 'shopping bags', 'margarine'})",frozenset({'whole milk'}),0.005132153,0.45804465,0.003079292,0.6,1.309915966,0.000728537,1.354888376
"frozenset({'citrus fruit', 'shopping bags', 'margarine'})",frozenset({'yogurt'}),0.005132153,0.282781627,0.002566076,0.5,1.76814882,0.001114798,1.434436746
"frozenset({'citrus fruit', 'margarine', 'tropical fruit'})",frozenset({'whole milk'}),0.004875545,0.45804465,0.002566076,0.526315789,1.149049093,0.000332859,1.144127962
"frozenset({'citrus fruit', 'margarine', 'yogurt'})",frozenset({'whole milk'}),0.007185014,0.45804465,0.004618938,0.642857143,1.403481393,0.00132788,1.517474981
"frozenset({'citrus fruit', 'meat', 'tropical fruit'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.002566076,0.588235294,1.561548325,0.000922787,1.513728509
"frozenset({'citrus fruit', 'meat', 'other vegetables'})",frozenset({'whole milk'}),0.005901976,0.45804465,0.003849115,0.652173913,1.423821703,0.001145746,1.558121632
"frozenset({'citrus fruit', 'meat', 'whole milk'})",frozenset({'other vegetables'}),0.006928406,0.376700026,0.003849115,0.555555556,1.47479564,0.001239184,1.402424942
"frozenset({'citrus fruit', 'meat', 'pip fruit'})",frozenset({'whole milk'}),0.003592507,0.45804465,0.002566076,0.714285714,1.55942377,0.000920548,1.896843726
"frozenset({'citrus fruit', 'meat', 'whole milk'})",frozenset({'rolls/buns'}),0.006928406,0.349756223,0.00436233,0.62962963,1.800195647,0.001939077,1.755658199
"frozenset({'citrus fruit', 'meat', 'rolls/buns'})",frozenset({'whole milk'}),0.006158584,0.45804465,0.00436233,0.708333333,1.546428571,0.001541424,1.858132629
"frozenset({'citrus fruit', 'meat', 'yogurt'})",frozenset({'rolls/buns'}),0.003335899,0.349756223,0.002566076,0.769230769,2.199334048,0.001399325,2.817723035
"frozenset({'citrus fruit', 'meat', 'tropical fruit'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003079292,0.705882353,1.541077608,0.00108115,1.842648191
"frozenset({'citrus fruit', 'rolls/buns', 'misc. beverages'})",frozenset({'other vegetables'}),0.005132153,0.376700026,0.002566076,0.5,1.327316076,0.000632794,1.246599949
"frozenset({'soda', 'citrus fruit', 'misc. beverages'})",frozenset({'other vegetables'}),0.003592507,0.376700026,0.002822684,0.785714286,2.085782406,0.001469387,2.908733214
"frozenset({'citrus fruit', 'other vegetables', 'misc. beverages'})",frozenset({'soda'}),0.005388761,0.313317937,0.002822684,0.523809524,1.671814672,0.001134289,1.442032333
"frozenset({'citrus fruit', 'whole milk', 'misc. beverages'})",frozenset({'other vegetables'}),0.006671799,0.376700026,0.003592507,0.538461538,1.429417313,0.00107924,1.350483278
"frozenset({'citrus fruit', 'other vegetables', 'misc. beverages'})",frozenset({'whole milk'}),0.005388761,0.45804465,0.003592507,0.666666667,1.455462185,0.001124214,1.625866051
"frozenset({'citrus fruit', 'whole milk', 'misc. beverages'})",frozenset({'rolls/buns'}),0.006671799,0.349756223,0.003592507,0.538461538,1.539533834,0.001259004,1.408861517
"frozenset({'citrus fruit', 'rolls/buns', 'misc. beverages'})",frozenset({'whole milk'}),0.005132153,0.45804465,0.003592507,0.7,1.528235294,0.001241752,1.806517834
"frozenset({'citrus fruit', 'misc. beverages', 'tropical fruit'})",frozenset({'whole milk'}),0.003592507,0.45804465,0.002566076,0.714285714,1.55942377,0.000920548,1.896843726
"frozenset({'citrus fruit', 'whipped/sour cream', 'misc. beverages'})",frozenset({'whole milk'}),0.002822684,0.45804465,0.002566076,0.909090909,1.984721161,0.001273161,5.961508853
"frozenset({'citrus fruit', 'yogurt', 'misc. beverages'})",frozenset({'whole milk'}),0.004875545,0.45804465,0.002822684,0.578947368,1.263954003,0.000589467,1.287143957
"frozenset({'citrus fruit', 'napkins', 'newspapers'})",frozenset({'whole milk'}),0.003849115,0.45804465,0.002566076,0.666666667,1.455462185,0.00080301,1.625866051
"frozenset({'citrus fruit', 'napkins', 'other vegetables'})",frozenset({'whole milk'}),0.006671799,0.45804465,0.004105722,0.615384615,1.343503555,0.001049741,1.409083911
"frozenset({'citrus fruit', 'napkins', 'shopping bags'})",frozenset({'rolls/buns'}),0.004875545,0.349756223,0.002566076,0.526315789,1.504807507,0.000860824,1.372736863
"frozenset({'citrus fruit', 'napkins', 'tropical fruit'})",frozenset({'rolls/buns'}),0.004875545,0.349756223,0.002822684,0.578947368,1.655288257,0.001117432,1.544328971
"frozenset({'citrus fruit', 'napkins', 'whole milk'})",frozenset({'rolls/buns'}),0.010264306,0.349756223,0.005388761,0.525,1.501045488,0.001798756,1.368934268
"frozenset({'citrus fruit', 'napkins', 'rolls/buns'})",frozenset({'whole milk'}),0.008468052,0.45804465,0.005388761,0.636363636,1.389304813,0.001510015,1.490377213
"frozenset({'citrus fruit', 'napkins', 'yogurt'})",frozenset({'rolls/buns'}),0.005388761,0.349756223,0.002822684,0.523809524,1.497641757,0.000937932,1.365511932
"frozenset({'citrus fruit', 'root vegetables', 'napkins'})",frozenset({'whole milk'}),0.005645368,0.45804465,0.003592507,0.636363636,1.389304813,0.001006676,1.490377213
"frozenset({'citrus fruit', 'napkins', 'shopping bags'})",frozenset({'whole milk'}),0.004875545,0.45804465,0.003335899,0.684210526,1.493763821,0.001102682,1.716191943
"frozenset({'soda', 'napkins', 'citrus fruit'})",frozenset({'whole milk'}),0.006671799,0.45804465,0.003592507,0.538461538,1.175565611,0.000536525,1.174236592
"frozenset({'citrus fruit', 'napkins', 'tropical fruit'})",frozenset({'whole milk'}),0.004875545,0.45804465,0.002566076,0.526315789,1.149049093,0.000332859,1.144127962
"frozenset({'citrus fruit', 'napkins', 'yogurt'})",frozenset({'whole milk'}),0.005388761,0.45804465,0.003592507,0.666666667,1.455462185,0.001124214,1.625866051
"frozenset({'citrus fruit', 'other vegetables', 'newspapers'})",frozenset({'soda'}),0.010777521,0.313317937,0.006415191,0.595238095,1.8997894,0.0030384,1.696508627
"frozenset({'citrus fruit', 'other vegetables', 'newspapers'})",frozenset({'whole milk'}),0.010777521,0.45804465,0.005901976,0.547619048,1.195558223,0.00096539,1.198006564
"frozenset({'citrus fruit', 'pastry', 'newspapers'})",frozenset({'soda'}),0.008211445,0.313317937,0.004875545,0.59375,1.895039926,0.002302752,1.690294309
"frozenset({'citrus fruit', 'pastry', 'newspapers'})",frozenset({'whole milk'}),0.008211445,0.45804465,0.004105722,0.5,1.091596639,0.000344514,1.083910701
"frozenset({'citrus fruit', 'newspapers', 'pip fruit'})",frozenset({'soda'}),0.006158584,0.313317937,0.003592507,0.583333333,1.861793612,0.001662912,1.648036952
"frozenset({'citrus fruit', 'newspapers', 'pip fruit'})",frozenset({'whole milk'}),0.006158584,0.45804465,0.003335899,0.541666667,1.182563025,0.000514993,1.182448037
"frozenset({'citrus fruit', 'rolls/buns', 'newspapers'})",frozenset({'whole milk'}),0.010777521,0.45804465,0.006415191,0.595238095,1.299519808,0.001478605,1.338948512
"frozenset({'citrus fruit', 'root vegetables', 'newspapers'})",frozenset({'whole milk'}),0.006928406,0.45804465,0.00436233,0.62962963,1.374603175,0.00118881,1.463279446
"frozenset({'citrus fruit', 'whipped/sour cream', 'newspapers'})",frozenset({'sausage'}),0.005132153,0.205799333,0.002566076,0.5,2.429551122,0.001509883,1.588401334
"frozenset({'citrus fruit', 'newspapers', 'sausage'})",frozenset({'whole milk'}),0.005901976,0.45804465,0.003335899,0.565217391,1.233978809,0.000632531,1.246497306
"frozenset({'citrus fruit', 'shopping bags', 'newspapers'})",frozenset({'soda'}),0.007698229,0.313317937,0.004105722,0.533333333,1.702211302,0.001693729,1.471461564
"frozenset({'citrus fruit', 'shopping bags', 'newspapers'})",frozenset({'whole milk'}),0.007698229,0.45804465,0.004875545,0.633333333,1.382689076,0.001349412,1.478060046
"frozenset({'soda', 'specialty bar', 'citrus fruit'})",frozenset({'newspapers'}),0.004875545,0.139851168,0.002566076,0.526315789,3.763399324,0.001884226,1.815869757
"frozenset({'citrus fruit', 'specialty bar', 'newspapers'})",frozenset({'soda'}),0.003849115,0.313317937,0.002566076,0.666666667,2.127764128,0.00136008,2.060046189
"frozenset({'soda', 'specialty bar', 'newspapers'})",frozenset({'citrus fruit'}),0.004618938,0.185527329,0.002566076,0.555555556,2.994467497,0.001709137,1.83256351
"frozenset({'citrus fruit', 'newspapers', 'tropical fruit'})",frozenset({'soda'}),0.008211445,0.313317937,0.004105722,0.5,1.595823096,0.001532929,1.373364126
"frozenset({'citrus fruit', 'newspapers', 'tropical fruit'})",frozenset({'whole milk'}),0.008211445,0.45804465,0.005132153,0.625,1.364495798,0.001370945,1.445214267
"frozenset({'citrus fruit', 'whipped/sour cream', 'newspapers'})",frozenset({'whole milk'}),0.005132153,0.45804465,0.003335899,0.65,1.41907563,0.000985144,1.548443858
"frozenset({'citrus fruit', 'yogurt', 'newspapers'})",frozenset({'whole milk'}),0.009237875,0.45804465,0.005901976,0.638888889,1.394817927,0.001670617,1.500799432
"frozenset({'citrus fruit', 'other vegetables', 'oil'})",frozenset({'soda'}),0.007698229,0.313317937,0.004105722,0.533333333,1.702211302,0.001693729,1.471461564
"frozenset({'soda', 'citrus fruit', 'oil'})",frozenset({'other vegetables'}),0.007441622,0.376700026,0.004105722,0.551724138,1.464624636,0.001302463,1.390438404
"frozenset({'citrus fruit', 'tropical fruit', 'oil'})",frozenset({'other vegetables'}),0.004618938,0.376700026,0.002566076,0.555555556,1.47479564,0.000826123,1.402424942
"frozenset({'citrus fruit', 'other vegetables', 'oil'})",frozenset({'whole milk'}),0.007698229,0.45804465,0.004618938,0.6,1.309915966,0.001092805,1.354888376
"frozenset({'citrus fruit', 'whole milk', 'oil'})",frozenset({'other vegetables'}),0.007954837,0.376700026,0.004618938,0.580645161,1.541399314,0.00162235,1.486330708
"frozenset({'citrus fruit', 'yogurt', 'oil'})",frozenset({'other vegetables'}),0.005388761,0.376700026,0.003079292,0.571428571,1.516932659,0.001049346,1.454366607
"frozenset({'citrus fruit', 'rolls/buns', 'oil'})",frozenset({'whole milk'}),0.003592507,0.45804465,0.002566076,0.714285714,1.55942377,0.000920548,1.896843726
"frozenset({'citrus fruit', 'sausage', 'oil'})",frozenset({'soda'}),0.00436233,0.313317937,0.002822684,0.647058824,2.06518283,0.001455888,1.945599179
"frozenset({'soda', 'sausage', 'oil'})",frozenset({'citrus fruit'}),0.004875545,0.185527329,0.002822684,0.578947368,3.120550339,0.001918137,1.934372594
"frozenset({'citrus fruit', 'sausage', 'oil'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.002822684,0.647058824,1.412654474,0.000824542,1.535540159
"frozenset({'soda', 'citrus fruit', 'oil'})",frozenset({'whole milk'}),0.007441622,0.45804465,0.003849115,0.517241379,1.129237902,0.00044052,1.122621797
"frozenset({'citrus fruit', 'yogurt', 'oil'})",frozenset({'soda'}),0.005388761,0.313317937,0.002822684,0.523809524,1.671814672,0.001134289,1.442032333
"frozenset({'citrus fruit', 'tropical fruit', 'oil'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.003079292,0.666666667,1.455462185,0.000963612,1.625866051
"frozenset({'citrus fruit', 'yogurt', 'oil'})",frozenset({'whole milk'}),0.005388761,0.45804465,0.003335899,0.619047619,1.3515006,0.000867606,1.422632794
"frozenset({'citrus fruit', 'other vegetables', 'onions'})",frozenset({'whole milk'}),0.006415191,0.45804465,0.003335899,0.52,1.135260504,0.000397455,1.129073646
"frozenset({'citrus fruit', 'pastry', 'onions'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003079292,0.705882353,1.541077608,0.00108115,1.842648191
"frozenset({'citrus fruit', 'shopping bags', 'onions'})",frozenset({'rolls/buns'}),0.003849115,0.349756223,0.002566076,0.666666667,1.906089508,0.001219825,1.950731332
"frozenset({'citrus fruit', 'onions', 'tropical fruit'})",frozenset({'rolls/buns'}),0.004618938,0.349756223,0.002566076,0.555555556,1.588407924,0.000950574,1.463048499
"frozenset({'citrus fruit', 'rolls/buns', 'onions'})",frozenset({'whole milk'}),0.006928406,0.45804465,0.003592507,0.518518519,1.132026144,0.000418988,1.125599574
"frozenset({'citrus fruit', 'onions', 'yogurt'})",frozenset({'rolls/buns'}),0.004875545,0.349756223,0.003079292,0.631578947,1.805769008,0.001374039,1.764947395
"frozenset({'citrus fruit', 'root vegetables', 'onions'})",frozenset({'whole milk'}),0.00436233,0.45804465,0.003079292,0.705882353,1.541077608,0.00108115,1.842648191
"frozenset({'soda', 'citrus fruit', 'onions'})",frozenset({'whole milk'}),0.005388761,0.45804465,0.002822684,0.523809524,1.143577431,0.000354391,1.138106236
"frozenset({'citrus fruit', 'onions', 'tropical fruit'})",frozenset({'whole milk'}),0.004618938,0.45804465,0.002822684,0.611111111,1.334173669,0.000707004,1.393599472
"frozenset({'citrus fruit', 'onions', 'yogurt'})",frozenset({'whole milk'}),0.004875545,0.45804465,0.003592507,0.736842105,1.608668731,0.00135929,2.059430331
"frozenset({'citrus fruit', 'rolls/buns', 'pastry'})",frozenset({'other vegetables'}),0.015396459,0.376700026,0.007954837,0.516666667,1.371559946,0.002154991,1.289586154
"frozenset({'citrus fruit', 'pastry', 'sausage'})",frozenset({'other vegetables'}),0.007185014,0.376700026,0.003592507,0.5,1.327316076,0.000885912,1.246599949
"frozenset({'citrus fruit', 'pastry', 'shopping bags'})",frozenset({'other vegetables'}),0.007698229,0.376700026,0.003849115,0.5,1.327316076,0.000949191,1.246599949
"frozenset({'citrus fruit', 'pastry', 'whole milk'})",frozenset({'other vegetables'}),0.019758789,0.376700026,0.010520914,0.532467532,1.413505432,0.003077777,1.33316939
"frozenset({'citrus fruit', 'pastry', 'other vegetables'})",frozenset({'whole milk'}),0.016679497,0.45804465,0.010520914,0.630769231,1.377091144,0.002880959,1.46779574
"frozenset({'yogurt', 'pastry', 'citrus fruit'})",frozenset({'other vegetables'}),0.01308699,0.376700026,0.008211445,0.62745098,1.665651547,0.003281575,1.673068352
"frozenset({'citrus fruit', 'whole milk', 'pickled vegetables'})",frozenset({'other vegetables'}),0.004875545,0.376700026,0.003079292,0.631578947,1.676609781,0.001242674,1.691814216
"frozenset({'citrus fruit', 'other vegetables', 'pickled vegetables'})",frozenset({'whole milk'}),0.003849115,0.45804465,0.003079292,0.8,1.746554622,0.001316225,2.709776751
"frozenset({'citrus fruit', 'pork', 'pip fruit'})",frozenset({'other vegetables'}),0.005388761,0.376700026,0.002822684,0.523809524,1.390521604,0.000792738,1.308929946
"frozenset({'citrus fruit', 'sausage', 'pip fruit'})",frozenset({'other vegetables'}),0.007698229,0.376700026,0.004875545,0.633333333,1.68126703,0.001975622,1.699909021
"frozenset({'citrus fruit', 'tropical fruit', 'pip fruit'})",frozenset({'other vegetables'}),0.007954837,0.376700026,0.00436233,0.548387097,1.455766019,0.001365743,1.380164229
"frozenset({'citrus fruit', 'whipped/sour cream', 'pip fruit'})",frozenset({'other vegetables'}),0.007185014,0.376700026,0.004105722,0.571428571,1.516932659,0.001399127,1.454366607
"frozenset({'citrus fruit', 'other vegetables', 'pip fruit'})",frozenset({'whole milk'}),0.015139851,0.45804465,0.008468052,0.559322034,1.221108104,0.001533325,1.229821756
"frozenset({'citrus fruit', 'yogurt', 'pip fruit'})",frozenset({'other vegetables'}),0.011547344,0.376700026,0.006671799,0.577777778,1.533787466,0.002321914,1.476236781
"frozenset({'citrus fruit', 'pork', 'rolls/buns'})",frozenset({'other vegetables'}),0.008211445,0.376700026,0.005132153,0.625,1.659145095,0.002038902,1.662133265
"frozenset({'citrus fruit', 'pork', 'sausage'})",frozenset({'other vegetables'}),0.006415191,0.376700026,0.004618938,0.72,1.91133515,0.002202335,2.226071337
"frozenset({'soda', 'pork', 'citrus fruit'})",frozenset({'other vegetables'}),0.008211445,0.376700026,0.004875545,0.59375,1.576187841,0.001782294,1.53427686
"frozenset({'citrus fruit', 'pork', 'tropical fruit'})",frozenset({'other vegetables'}),0.006928406,0.376700026,0.003849115,0.555555556,1.47479564,0.001239184,1.402424942
"frozenset({'citrus fruit', 'pork', 'whipped/sour cream'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.002822684,0.647058824,1.717703158,0.001179394,1.766016594
"frozenset({'citrus fruit', 'pork', 'whole milk'})",frozenset({'other vegetables'}),0.012830382,0.376700026,0.007441622,0.58,1.539686649,0.002608416,1.484047558
"frozenset({'citrus fruit', 'pork', 'other vegetables'})",frozenset({'whole milk'}),0.013600205,0.45804465,0.007441622,0.547169811,1.194577454,0.00121212,1.196818065
"frozenset({'citrus fruit', 'pork', 'yogurt'})",frozenset({'other vegetables'}),0.007698229,0.376700026,0.005901976,0.766666667,2.035217984,0.003002053,2.671285604
"frozenset({'citrus fruit', 'other vegetables', 'pot plants'})",frozenset({'rolls/buns'}),0.004618938,0.349756223,0.002822684,0.611111111,1.747248716,0.001207182,1.672055427
"frozenset({'citrus fruit', 'rolls/buns', 'pot plants'})",frozenset({'other vegetables'}),0.00436233,0.376700026,0.002822684,0.647058824,1.717703158,0.001179394,1.766016594
